City,type,id,lon,lat,place,name,name:en,wikidata
New York City,node,158844946,-73.8863889,40.8552778,neighbourhood,Belmont,,
New York City,node,158845097,-74.0870859,40.5959378,neighbourhood,Old Town Station,,
New York City,node,158845118,-74.0801415,40.644548,neighbourhood,Saint George,,
New York City,node,158845305,-74.0854193,40.6364926,neighbourhood,Tompkinsville,,
New York City,node,158845600,-74.1341667,40.5552778,neighbourhood,Bay Terrace,,
New York City,node,158846270,-73.8856912,40.8700999,neighbourhood,Bedford Park,,
New York City,node,158846346,-74.1587547,40.6367701,neighbourhood,Mariners Harbor,,
New York City,node,158846355,-73.7415208,40.7267692,neighbourhood,Queens Village,,
New York City,node,158846693,-74.0962528,40.588438,neighbourhood,Dongan Hills,,
New York City,node,158851236,-73.978472,40.6331597,neighbourhood,Parkville,,
New York City,node,158851242,-73.9104143,40.824545,neighbourhood,Melrose,,
New York City,node,158851885,-74.1484765,40.6248259,neighbourhood,Graniteville,,
New York City,node,158852218,-74.1223647,40.6131597,neighbourhood,Castleton Corners,,
New York City,node,158852754,-73.9645828,40.6809364,neighbourhood,Adelphi,,
New York City,node,158852867,-74.1270868,40.5648272,neighbourhood,Oakwood Heights Station,,
New York City,node,158853293,-73.8662462,40.877322,neighbourhood,Williams Bridge,,
New York City,node,158853448,-73.9066667,40.6297222,neighbourhood,Paerdegat,,
New York City,node,158853603,-73.9033333,40.8944444,neighbourhood,Fieldston,,
New York City,node,158854064,-74.1318094,40.621215,neighbourhood,Westerleigh,,
New York City,node,158854083,-73.3706732,41.097319,neighbourhood,Saugatuck Shores,,
New York City,node,158854301,-73.8909693,40.8453781,neighbourhood,East Tremont,,
New York City,node,158854317,-74.1651437,40.6323257,neighbourhood,Arlington,,
New York City,node,158854728,-73.7792998,40.68427,neighbourhood,Locust Manor,,
New York City,node,158855831,-73.9183333,40.7477778,neighbourhood,Sunnyside Gardens,,
New York City,node,158855987,-73.9026619,40.8725702,neighbourhood,Kingsbridge Heights,,
New York City,node,158856118,-73.7901878,40.6907608,neighbourhood,Cedar Manor,,
New York City,node,158856492,-73.9962504,40.7164913,neighbourhood,Chinatown,,
New York City,node,158856508,-73.9859525,40.7725238,neighbourhood,Lincoln Square,,
New York City,node,158856524,-73.8191667,40.8325,neighbourhood,Eastchester Bay,,
New York City,node,158856968,-73.8412865,40.8612222,neighbourhood,Baychester,,
New York City,node,158857284,-73.9056919,40.8495446,neighbourhood,Tremont,,
New York City,node,158858046,-74.1765324,40.5445496,neighbourhood,Annadale,,
New York City,node,158858271,-73.9229147,40.8089897,neighbourhood,Mott Haven,,
New York City,node,158858751,-74.1620879,40.6070484,neighbourhood,Bulls Head,,
New York City,node,158858760,-73.9913889,40.7677778,neighbourhood,Midtown West,,
New York City,node,158859324,-73.8923583,40.8348227,neighbourhood,Charlotte Gardens,,
New York City,node,158859601,-73.8673573,40.898155,neighbourhood,Woodlawn,,
New York City,node,158859791,-74.0843081,40.6081599,neighbourhood,Concord,,
New York City,node,158860074,-73.97875,40.7481574,neighbourhood,Murray Hill,,
New York City,node,158860826,-74.2768126,40.4814949,neighbourhood,Thomas J Dohany Homes,,
New York City,node,158860994,-73.7415209,40.6362151,neighbourhood,Meadowmere Park,,
New York City,node,158861414,-74.0770857,40.6201041,neighbourhood,Clifton,,
New York City,node,158861577,-73.5251253,40.7684331,suburb,Hicksville,,
New York City,node,158862879,-74.004306,40.6045491,neighbourhood,Bath Beach,,
New York City,node,158863323,-74.1879218,40.5931598,neighbourhood,Travis,,
New York City,node,158863515,-73.95345,40.714622,neighbourhood,Williamsburg,,
New York City,node,158863810,-74.2373672,40.5367719,neighbourhood,Charleston,,
New York City,node,158866133,-73.802078,40.8159342,neighbourhood,Locust Point,,
New York City,node,158866216,-73.7512433,40.7720462,neighbourhood,Parsons Beach,,
New York City,node,158867123,-73.9095811,40.8015147,neighbourhood,Port Morris,,
New York City,node,158867187,-73.9173588,40.8812107,neighbourhood,Spuyten Duyvil,,
New York City,node,158868324,-73.8840247,40.8126008,neighbourhood,Hunts Point,,
New York City,node,158868807,-73.7470765,40.768713,neighbourhood,Douglaston,,
New York City,node,158869428,-74.2156999,40.5239944,neighbourhood,Pleasant Plains,,
New York City,node,158870741,-73.9051408,40.8787051,neighbourhood,Kingsbridge,,
New York City,node,158874096,-73.827787,40.6523479,neighbourhood,Hamilton Beach,,
New York City,node,158875971,-73.8197222,40.8391667,neighbourhood,Country Club,,
New York City,node,158876947,-73.8984694,40.8592667,neighbourhood,Fordham,,
New York City,node,158877715,-73.9268036,40.8367671,neighbourhood,High Bridge,,
New York City,node,158893998,-74.1048641,40.5820492,neighbourhood,Grant City,,
New York City,node,158896539,-73.7609973,40.597985,suburb,Wave Crest,,
New York City,node,158897238,-74.1976441,40.5434385,neighbourhood,Woodrow,,
New York City,node,158898535,-74.1120867,40.6345481,neighbourhood,West New Brighton,,
New York City,node,158900763,-73.8294444,40.8738889,neighbourhood,Co-Op City,,
New York City,node,158902686,-74.1781995,40.6126039,neighbourhood,Bloomfield,,
New York City,node,158903508,-73.8200284,40.6032031,neighbourhood,Broad Channel,,
New York City,node,158905875,-74.0726412,40.5984379,neighbourhood,Arrochar,,
New York City,node,158905979,-74.0331957,40.6187154,neighbourhood,Fort Hamilton,,
New York City,node,158907763,-74.1859776,40.6303813,neighbourhood,Old Place,,
New York City,node,158908302,-73.8534682,40.8523224,neighbourhood,Morris Park,,
New York City,node,158919369,-73.9037477,40.7745459,neighbourhood,Steinway,,
New York City,node,357644127,-73.9597222,40.7902778,suburb,Manhattan,,
New York City,node,359285933,-73.1910835,41.1799413,neighbourhood,Golden Hill Historic District,,
New York City,node,368043939,-73.9856941,40.7767919,neighbourhood,Lincoln Towers,,
New York City,node,380047831,-73.9753359,40.6997716,neighbourhood,Brooklyn Navy Yard,,
New York City,node,671308447,-74.1647811,41.0685196,neighbourhood,Ridge Gardens,,
New York City,node,1769896302,-73.9801423,40.757242,neighbourhood,Diamond District,,
New York City,node,2045637952,-73.7937063,40.5897739,neighbourhood,The Dunes,,
New York City,node,2045637954,-73.8040117,40.5893908,neighbourhood,Palmer's Landing,,
New York City,node,2045637955,-73.7970057,40.5887512,neighbourhood,The Tides,,
New York City,node,2045637956,-73.8012973,40.5879691,neighbourhood,The Sands,,
New York City,node,2095743704,-73.7989397,40.5888933,neighbourhood,The Breakers,,
New York City,node,2212312369,-74.4267993,40.8549608,neighbourhood,Westgate Gardens,,
New York City,node,2383763231,-72.8942314,41.2922718,neighbourhood,Annex,,
New York City,node,2383763234,-72.9268224,41.308647,neighbourhood,Downtown,,
New York City,node,2383763235,-72.9384266,41.310657,neighbourhood,Dwight,,
New York City,node,2383763238,-72.9473196,41.3131039,neighbourhood,Edgewood,,
New York City,node,2383763240,-72.9405325,41.2946484,neighbourhood,Hill,,
New York City,node,2383763243,-72.9345322,41.3298985,neighbourhood,Newhallville,,
New York City,node,2383763246,-72.9498605,41.3017796,neighbourhood,West River,,
New York City,node,2511002283,-73.9885041,40.6791695,neighbourhood,Gowanus,,
New York City,node,2511053877,-73.9865157,40.7476419,neighbourhood,Koreatown,,
New York City,node,2517057358,-73.9939566,40.7258746,neighbourhood,NoHo,,
New York City,node,2533949659,-74.6120289,40.3304601,neighbourhood,Walker Gordon Farm,,
New York City,node,2642533054,-73.9587337,40.7735431,neighbourhood,Upper East Side,,
New York City,node,2651270418,-74.0348267,40.713566,neighbourhood,Colgate Center,,
New York City,node,2675534121,-74.5195463,40.4309146,neighbourhood,Oakdale Village,,
New York City,node,2759964435,-74.2762288,40.9283632,neighbourhood,Old Wayne,,
New York City,node,2759964438,-74.2746623,40.916783,neighbourhood,Hoffman Grove,,
New York City,node,2760923528,-73.7507289,40.7762205,neighbourhood,Douglas Manor,,
New York City,node,2766754911,-73.6993795,40.8409806,neighbourhood,Mill Pond Acres,,
New York City,node,2836081095,-74.0227285,40.760688,neighbourhood,Lincoln Harbor,,
New York City,node,2946313743,-73.9944088,40.6604004,neighbourhood,South Slope,,
New York City,node,2962269956,-74.0036196,40.7092267,neighbourhood,Southbridge Towers,,
New York City,node,3103821579,-74.0880964,40.3771768,neighbourhood,The Village at Chapel Hill,,
New York City,node,3393386188,-73.1888677,41.2284729,neighbourhood,Avalon Gates,,
New York City,node,3738487820,-73.1728469,41.1937728,neighbourhood,Historic East Side,,
New York City,node,3819344429,-74.2843059,41.011124,neighbourhood,DuPont Village,,
New York City,node,4080383997,-74.0140597,40.6898707,neighbourhood,Nolan Park,,
New York City,node,4119657090,-73.0447094,41.2323273,neighbourhood,Milford Downtown,,
New York City,node,4120074197,-74.2598646,40.7426299,neighbourhood,Academy Heights,,
New York City,node,4186480287,-74.0654069,40.7394252,neighbourhood,Tonnelle Circle,,
New York City,node,4265454155,-74.0587124,40.1111487,suburb,Brielle Borough,,
