"place","place_label","location"
"http://www.wikidata.org/entity/Q42142","Jeju City","Point(126.521944444 33.509722222)"
"http://www.wikidata.org/entity/Q42103","Seogwipo","Point(126.56 33.249722222)"
"http://www.wikidata.org/entity/Q2647348","Samyang-dong","Point(126.6 33.53333333)"
