"city","distance","score","osm_name","place_label","place","location","osm_id"
"Bali",29.405617536420593,53,"Gn Seraya","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","989926062"
"Bali",11.605652004089789,42,"Gn Seraya","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","989926062"
"Bali",5.004601716696573,56,"Dauh Puri","Mangupura","http://www.wikidata.org/entity/Q6749189","Point(115.17861111 -8.60277778)","1308693732"
"Bali",23.033962056241265,42,"Dauh Puri","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","1308693732"
"Bali",1.73334263248048,36,"Dauh Puri","Ujung","http://www.wikidata.org/entity/Q598961","Point(115.2 -8.716666666)","1308693732"
"Bali",1.946006754334034,35,"Dauh Puri","Denpasar","http://www.wikidata.org/entity/Q11506","Point(115.216666666 -8.65)","1308693732"
"Bali",4.784960237905489,30,"Dauh Puri","Pabeansanur","http://www.wikidata.org/entity/Q1963196","Point(115.25 -8.683333333)","1308693732"
"Bali",11.3433353590506,50,"Samuan","Pabeansanur","http://www.wikidata.org/entity/Q1963196","Point(115.25 -8.683333333)","2539183434"
"Bali",20.948691519810158,50,"Samuan","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","2539183434"
"Bali",8.269174947679298,45,"Samuan","Mangupura","http://www.wikidata.org/entity/Q6749189","Point(115.17861111 -8.60277778)","2539183434"
"Bali",23.424981919982542,43,"Samuan","Uluwatu, Bali, Indonesia","http://www.wikidata.org/entity/Q18588998","Point(115.083 -8.83333)","2539183434"
"Bali",12.545909984067725,36,"Samuan","Ujung","http://www.wikidata.org/entity/Q598961","Point(115.2 -8.716666666)","2539183434"
"Bali",18.518650603423463,51,"PAUD WIDHIA SANTI MANDIRI","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436394524"
"Bali",26.521728429406863,45,"PAUD WIDHIA SANTI MANDIRI","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436394524"
"Bali",17.20015574948067,34,"PAUD WIDHIA SANTI MANDIRI","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436394524"
"Bali",17.570590014575476,32,"KELOMPOK GALAR KUNING","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436406157"
"Bali",19.169408938381142,27,"KELOMPOK GALAR KUNING","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436406157"
"Bali",26.51705560313093,23,"KELOMPOK GALAR KUNING","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436406157"
"Bali",15.733202190548823,42,"KELOMPOK ANTAP","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430572"
"Bali",29.833450799768507,39,"KELOMPOK ANTAP","Anggabaya","http://www.wikidata.org/entity/Q4763150","Point(115.23361111 -8.59833333)","3436430572"
"Bali",18.791765920055617,25,"KELOMPOK ANTAP","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430572"
"Bali",24.700655644573033,0,"KELOMPOK ANTAP","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430572"
"Bali",17.373859133373237,35,"KELOMPOK ASAH","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430573"
"Bali",18.24148147672939,35,"KELOMPOK ASAH","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430573"
"Bali",26.896367606649143,0,"KELOMPOK ASAH","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430573"
"Bali",16.43396515747969,30,"KELOMPOK BAIS ENJUNG","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430574"
"Bali",25.65486931390726,26,"KELOMPOK BAIS ENJUNG","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430574"
"Bali",18.528730000499284,20,"KELOMPOK BAIS ENJUNG","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430574"
"Bali",18.449594122436668,45,"KELOMPOK BANGUN SAKTI","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430575"
"Bali",15.98436182121917,26,"KELOMPOK BANGUN SAKTI","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430575"
"Bali",25.211508590245753,23,"KELOMPOK BANGUN SAKTI","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430575"
"Bali",16.10760755240528,43,"KELOMPOK BARU","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430576"
"Bali",25.22208428986289,36,"KELOMPOK BARU","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430576"
"Bali",18.633834641291518,17,"KELOMPOK BARU","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430576"
"Bali",26.732503051334866,68,"KELOMPOK BATU BULEH 1","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430577"
"Bali",17.31185154367755,27,"KELOMPOK BATU BULEH 1","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430577"
"Bali",18.38825350341732,18,"KELOMPOK BATU BULEH 1","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430577"
"Bali",26.399595818795966,68,"KELOMPOK BATU BULEH 2","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430578"
"Bali",17.14232056525344,27,"KELOMPOK BATU BULEH 2","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430578"
"Bali",18.60538403441885,18,"KELOMPOK BATU BULEH 2","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430578"
"Bali",16.949321327981117,29,"KELOMPOK BATU GEDE","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430579"
"Bali",25.94551561960631,27,"KELOMPOK BATU GEDE","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430579"
"Bali",18.958795327527167,26,"KELOMPOK BATU GEDE","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430579"
"Bali",17.197042338233185,27,"KELOMPOK BATU LOMPEH","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430580"
"Bali",26.096377606314533,23,"KELOMPOK BATU LOMPEH","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430580"
"Bali",19.1543610006654,18,"KELOMPOK BATU LOMPEH","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430580"
"Bali",29.654815325661755,45,"KELOMPOK CANGKENG","Anggabaya","http://www.wikidata.org/entity/Q4763150","Point(115.23361111 -8.59833333)","3436430582"
"Bali",18.947650779095817,34,"KELOMPOK CANGKENG","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430582"
"Bali",15.663262584980103,30,"KELOMPOK CANGKENG","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430582"
"Bali",24.51415371285292,0,"KELOMPOK CANGKENG","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430582"
"Bali",18.227763081699155,45,"KELOMPOK CENANA","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430583"
"Bali",16.557185823015622,34,"KELOMPOK CENANA","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430583"
"Bali",25.990527008443202,0,"KELOMPOK CENANA","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430583"
"Bali",16.837645091786307,35,"KELOMPOK DESA","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430584"
"Bali",18.41545829141201,35,"KELOMPOK DESA","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430584"
"Bali",26.18048371802811,23,"KELOMPOK DESA","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430584"
"Bali",26.6009001542617,43,"KELOMPOK DWI TUNGGAL RAHAYU","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430585"
"Bali",17.623200185555515,36,"KELOMPOK DWI TUNGGAL RAHAYU","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430585"
"Bali",19.135078525492546,36,"KELOMPOK DWI TUNGGAL RAHAYU","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430585"
"Bali",16.659760059950756,36,"KELOMPOK EMBAKAN LINGGAH","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430586"
"Bali",18.01193302572892,36,"KELOMPOK EMBAKAN LINGGAH","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430586"
"Bali",26.24373503804294,23,"KELOMPOK EMBAKAN LINGGAH","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430586"
"Bali",25.720721339060816,45,"KELOMPOK KELUMPU","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430587"
"Bali",16.77345002587485,40,"KELOMPOK KELUMPU","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430587"
"Bali",18.995890529037464,9,"KELOMPOK KELUMPU","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430587"
"Bali",16.572333323619656,28,"KELOMPOK KERESEK","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430588"
"Bali",19.116489092460743,18,"KELOMPOK KERESEK","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430588"
"Bali",25.41026924442697,0,"KELOMPOK KERESEK","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430588"
"Bali",24.6381611632996,45,"KELOMPOK KULKUL 1","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430589"
"Bali",15.91093404886133,30,"KELOMPOK KULKUL 1","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430589"
"Bali",19.15910676549213,9,"KELOMPOK KULKUL 1","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430589"
"Bali",29.793295327336626,0,"KELOMPOK KULKUL 1","Anggabaya","http://www.wikidata.org/entity/Q4763150","Point(115.23361111 -8.59833333)","3436430589"
"Bali",25.039743108714056,45,"KELOMPOK KULKUL 2","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430590"
"Bali",16.215533376941348,30,"KELOMPOK KULKUL 2","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430590"
"Bali",19.07189319918174,9,"KELOMPOK KULKUL 2","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430590"
"Bali",26.56801224286149,45,"KELOMPOK KUTUH GEDE","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430591"
"Bali",17.539040025556908,28,"KELOMPOK KUTUH GEDE","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430591"
"Bali",19.038170194197242,17,"KELOMPOK KUTUH GEDE","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430591"
"Bali",18.18366105687847,25,"KELOMPOK MIING","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430592"
"Bali",18.20411910842768,8,"KELOMPOK MIING","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430592"
"Bali",27.8438777233624,0,"KELOMPOK MIING","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430592"
"Bali",26.008178304752388,45,"KELOMPOK MUNDUK INTARAN","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430893"
"Bali",17.22595524220236,32,"KELOMPOK MUNDUK INTARAN","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430893"
"Bali",19.332793585828036,30,"KELOMPOK MUNDUK INTARAN","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430893"
"Bali",18.17737767278574,45,"KELOMPOK NYELINTI KAJA","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430894"
"Bali",16.75357688236048,27,"KELOMPOK NYELINTI KAJA","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430894"
"Bali",26.241358410001432,0,"KELOMPOK NYELINTI KAJA","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430894"
"Bali",18.116504564871423,36,"KELOMPOK NYELINTI KELOD","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430895"
"Bali",16.90338591365817,27,"KELOMPOK NYELINTI KELOD","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430895"
"Bali",26.44741968503086,23,"KELOMPOK NYELINTI KELOD","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430895"
"Bali",19.225318564663493,45,"KELOMPOK PENDEM KAJA","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430896"
"Bali",16.719607696984077,40,"KELOMPOK PENDEM KAJA","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430896"
"Bali",25.50200312651182,23,"KELOMPOK PENDEM KAJA","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430896"
"Bali",19.05700163788916,36,"KELOMPOK PENDEM KELOD","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430897"
"Bali",16.978935478823153,27,"KELOMPOK PENDEM KELOD","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430897"
"Bali",25.912779765956937,23,"KELOMPOK PENDEM KELOD","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430897"
"Bali",16.127222646678202,28,"KELOMPOK PENGOTOKAN","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430898"
"Bali",18.27844752458276,28,"KELOMPOK PENGOTOKAN","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430898"
"Bali",25.483015970661544,0,"KELOMPOK PENGOTOKAN","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430898"
"Bali",16.317381681300166,27,"KELOMPOK PILAH MENGGANTUNG","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430899"
"Bali",25.713140067664664,26,"KELOMPOK PILAH MENGGANTUNG","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430899"
"Bali",18.246629818850423,26,"KELOMPOK PILAH MENGGANTUNG","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430899"
"Bali",16.835247180815298,26,"KELOMPOK POLE","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430900"
"Bali",18.67559060210647,9,"KELOMPOK POLE","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430900"
"Bali",26.006170938001908,0,"KELOMPOK POLE","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430900"
"Bali",25.014192571860534,45,"KELOMPOK TANGKUHJUUK","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430901"
"Bali",16.302075917876742,27,"KELOMPOK TANGKUHJUUK","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430901"
"Bali",19.246795216785348,18,"KELOMPOK TANGKUHJUUK","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430901"
"Bali",18.35689815086905,38,"KELOMPOK TEGAL SUCI","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430902"
"Bali",16.83496617016344,28,"KELOMPOK TEGAL SUCI","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430902"
"Bali",26.21571710324985,26,"KELOMPOK TEGAL SUCI","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430902"
"Bali",16.553044499496547,36,"KELOMPOK TEGALANTANG","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430903"
"Bali",18.930904053140978,32,"KELOMPOK TEGALANTANG","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430903"
"Bali",25.51612775394695,0,"KELOMPOK TEGALANTANG","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430903"
"Bali",18.687965336517205,28,"KELOMPOK TEGENTEGENAN","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430904"
"Bali",16.50865374253637,27,"KELOMPOK TEGENTEGENAN","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430904"
"Bali",25.631246874763107,0,"KELOMPOK TEGENTEGENAN","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430904"
"Bali",16.45457458405028,27,"KELOMPOK TIYING TALI","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436430905"
"Bali",18.10546928744587,26,"KELOMPOK TIYING TALI","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436430905"
"Bali",25.956746176840014,0,"KELOMPOK TIYING TALI","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436430905"
"Bali",25.731994926112034,45,"KELOMPOK TUKAD LENGKUAS","Ubud","http://www.wikidata.org/entity/Q210654","Point(115.262358 -8.506875)","3436435235"
"Bali",16.405723797487628,30,"KELOMPOK TUKAD LENGKUAS","Semarapura","http://www.wikidata.org/entity/Q7449126","Point(115.40361111 -8.53527778)","3436435235"
"Bali",18.3657639116423,30,"KELOMPOK TUKAD LENGKUAS","Candi Dasa","http://www.wikidata.org/entity/Q1869548","Point(115.56667 -8.5)","3436435235"
"Bangkok",14.385215409052101,71,"Banglamphu","Bang Pu","http://www.wikidata.org/entity/Q15106517","Point(100.6175 13.5441)","340034820"
"Bangkok",4.444280845131115,70,"Banglamphu","Bang Phlap","http://www.wikidata.org/entity/Q15904519","Point(100.4684 13.9241)","340034820"
"Bangkok",8.947332563397758,60,"Banglamphu","Plai Bang","http://www.wikidata.org/entity/Q15199188","Point(100.4154 13.8139)","340034820"
"Bangkok",15.251063982046375,56,"Banglamphu","Bang Yai","http://www.wikidata.org/entity/Q13025232","Point(100.35906 13.8369)","340034820"
"Bangkok",26.63835594276322,52,"Banglamphu","Krathum Baen","http://www.wikidata.org/entity/Q15216155","Point(100.2572 13.6519)","340034820"
"Bangkok",13.517388507943904,44,"Yaowarat","Phimon Rat","http://www.wikidata.org/entity/Q15199163","Point(100.392222222 13.918888888)","340165036"
"Bangkok",7.962288148880724,43,"Yaowarat","Pu Chao Saming Phrai","http://www.wikidata.org/entity/Q13025379","Point(100.577968 13.643935)","340165036"
"Bangkok",28.167862541626192,43,"Yaowarat","Krathum Baen","http://www.wikidata.org/entity/Q15216155","Point(100.2572 13.6519)","340165036"
"Bangkok",12.295494965546979,40,"Yaowarat","Rangsit","http://www.wikidata.org/entity/Q14230710","Point(100.609485 13.987034)","340165036"
"Bangkok",3.690237995744737,38,"Yaowarat","Pak Kret","http://www.wikidata.org/entity/Q3360716","Point(100.497777777 13.9125)","340165036"
"Bangkok",0.17998392995753237,100,"Phra Pradaeng","Phra Pradaeng","http://www.wikidata.org/entity/Q15176892","Point(100.5329 13.659)","485662295"
"Bangkok",14.602691306093853,86,"Phra Pradaeng","Phra Nakhon Si Ayutthaya","http://www.wikidata.org/entity/Q203370","Point(100.565 14.355)","485662295"
"Bangkok",7.021882857671949,56,"Phra Pradaeng","Samut Prakan","http://www.wikidata.org/entity/Q13139252","Point(100.5964 13.6004)","485662295"
"Bangkok",13.656486441121977,55,"Phra Pradaeng","Plai Bang","http://www.wikidata.org/entity/Q15199188","Point(100.4154 13.8139)","485662295"
"Bangkok",9.620021346461664,53,"Phra Pradaeng","Pak Nam Samut Prakan","http://www.wikidata.org/entity/Q13025375","Point(100.6199 13.599)","485662295"
"Bangkok",12.825813801227115,48,"Thung Maha Mek","Bang Bua Thong","http://www.wikidata.org/entity/Q15199201","Point(100.4263 13.9099)","485865234"
"Bangkok",12.74896059007347,48,"Thung Maha Mek","Bang Muang","http://www.wikidata.org/entity/Q13025221","Point(100.4242 13.8514)","485865234"
"Bangkok",29.15506607819213,48,"Thung Maha Mek","Bang Sao Thong","http://www.wikidata.org/entity/Q13025222","Point(100.7957 13.5812)","485865234"
"Bangkok",16.883725178351806,48,"Thung Maha Mek","Ban Bang Muang","http://www.wikidata.org/entity/Q13025240","Point(100.3859 13.8273)","485865234"
"Bangkok",8.977529541105158,46,"Thung Maha Mek","Pathum Thani","http://www.wikidata.org/entity/Q1365723","Point(100.482778 14.051111)","485865234"
"Bangkok",15.105193430660515,56,"Wat Don","Phimon Rat","http://www.wikidata.org/entity/Q15199163","Point(100.392222222 13.918888888)","485865239"
"Bangkok",27.5014970014298,53,"Wat Don","Samut Sakhon","http://www.wikidata.org/entity/Q1359220","Point(100.2775 13.548611111)","485865239"
"Bangkok",11.438951655169328,51,"Wat Don","Bang Bua Thong","http://www.wikidata.org/entity/Q15199201","Point(100.4263 13.9099)","485865239"
"Bangkok",13.651057076939686,51,"Wat Don","Sao Thong Hin","http://www.wikidata.org/entity/Q13025329","Point(100.4037 13.8782)","485865239"
"Bangkok",2.0420350827568194,50,"Wat Don","Lat Luang","http://www.wikidata.org/entity/Q13025389","Point(100.533049 13.629839)","485865239"
"Bangkok",3.6124082301714457,54,"Garden City Lagoon","Royal City Avenue","http://www.wikidata.org/entity/Q6648577","Point(100.57694444 13.75)","893975239"
"Bangkok",15.336182757613944,48,"Garden City Lagoon","Plai Bang","http://www.wikidata.org/entity/Q15199188","Point(100.4154 13.8139)","893975239"
"Bangkok",17.488940757580544,47,"Garden City Lagoon","Buasarin Village","http://www.wikidata.org/entity/Q13023150","Point(100.396111 13.919167)","893975239"
"Bangkok",18.959785089407234,45,"Garden City Lagoon","Sena","http://www.wikidata.org/entity/Q15980702","Point(100.4049 14.3273)","893975239"
"Bangkok",5.27319164342035,44,"Garden City Lagoon","Lat Luang","http://www.wikidata.org/entity/Q13025389","Point(100.533049 13.629839)","893975239"
"Bangkok",2.488822483896753,64,"Pathom Thong Siti","Nakhon Pathom","http://www.wikidata.org/entity/Q520338","Point(100.058056 13.819444)","1215714268"
"Bangkok",27.800901865475282,54,"Pathom Thong Siti","Na Di","http://www.wikidata.org/entity/Q15216159","Point(100.2818 13.5961)","1215714268"
"Bangkok",20.53390475491677,50,"Pathom Thong Siti","Photharam","http://www.wikidata.org/entity/Q13025414","Point(99.8531 13.6918)","1215714268"
"Bangkok",17.060807583278425,45,"Pathom Thong Siti","Ban Pong","http://www.wikidata.org/entity/Q4853694","Point(99.883 13.8174)","1215714268"
"Bangkok",8.721662057840655,42,"Pathom Thong Siti","Samut Songkhram","http://www.wikidata.org/entity/Q1361155","Point(100.001666666 13.409722222)","1215714268"
"Bangkok",8.603437553377177,60,"Muban Chom Phu Niwet","Ban Phaeo","http://www.wikidata.org/entity/Q11960114","Point(100.103514 13.586766)","1215714269"
"Bangkok",17.20796230312062,57,"Muban Chom Phu Niwet","Ban Pong","http://www.wikidata.org/entity/Q4853694","Point(99.883 13.8174)","1215714269"
"Bangkok",24.772080411374493,43,"Muban Chom Phu Niwet","Krathum Baen","http://www.wikidata.org/entity/Q15216155","Point(100.2572 13.6519)","1215714269"
"Bangkok",2.346341372050087,41,"Muban Chom Phu Niwet","Nakhon Pathom","http://www.wikidata.org/entity/Q520338","Point(100.058056 13.819444)","1215714269"
"Bangkok",11.748798006596616,39,"Muban Chom Phu Niwet","Amphawa","http://www.wikidata.org/entity/Q15382312","Point(99.9559 13.4248)","1215714269"
"Bangkok",25.939888381326277,54,"Tha Talat","Pathum Thani","http://www.wikidata.org/entity/Q1365723","Point(100.482778 14.051111)","1221150401"
"Bangkok",10.546132635523566,52,"Tha Talat","Lat Bua Luang","http://www.wikidata.org/entity/Q16513029","Point(100.3134 14.1668)","1221150401"
"Bangkok",7.199150525277792,50,"Tha Talat","Salaya","http://www.wikidata.org/entity/Q16267152","Point(100.3208 13.8023)","1221150401"
"Bangkok",15.483611318841223,42,"Tha Talat","Phimon Rat","http://www.wikidata.org/entity/Q15199163","Point(100.392222222 13.918888888)","1221150401"
"Bangkok",17.435190124324826,42,"Tha Talat","Ban Phaeo","http://www.wikidata.org/entity/Q11960114","Point(100.103514 13.586766)","1221150401"
"Bangkok",8.99633033472406,50,"Tha Tamnak","Ban Phaeo","http://www.wikidata.org/entity/Q11960114","Point(100.103514 13.586766)","1223885182"
"Bangkok",13.138305926443953,49,"Tha Tamnak","Nakhon Pathom","http://www.wikidata.org/entity/Q520338","Point(100.058056 13.819444)","1223885182"
"Bangkok",28.09160729286028,48,"Tha Tamnak","Bang Bua Thong","http://www.wikidata.org/entity/Q15199201","Point(100.4263 13.9099)","1223885182"
"Bangkok",27.747250533922553,45,"Tha Tamnak","Sena","http://www.wikidata.org/entity/Q15980702","Point(100.4049 14.3273)","1223885182"
"Bangkok",12.47057816516624,45,"Tha Tamnak","Na Di","http://www.wikidata.org/entity/Q15216159","Point(100.2818 13.5961)","1223885182"
"Bangkok",27.18964988880275,74,"Sisa Thong","Sao Thong Hin","http://www.wikidata.org/entity/Q13025329","Point(100.4037 13.8782)","1223888269"
"Bangkok",29.746416388024645,64,"Sisa Thong","Bang Bua Thong","http://www.wikidata.org/entity/Q15199201","Point(100.4263 13.9099)","1223888269"
"Bangkok",14.042677831343857,55,"Sisa Thong","Samut Sakhon","http://www.wikidata.org/entity/Q1359220","Point(100.2775 13.548611111)","1223888269"
"Bangkok",19.375124789870053,54,"Sisa Thong","Samut Songkhram","http://www.wikidata.org/entity/Q1361155","Point(100.001666666 13.409722222)","1223888269"
"Bangkok",16.723487363089188,50,"Sisa Thong","Suan Luang","http://www.wikidata.org/entity/Q13025271","Point(100.308555 13.681065)","1223888269"
"Bangkok",28.531038026536553,86,"Bang Kaeo","Bang Bua Thong","http://www.wikidata.org/entity/Q15199201","Point(100.4263 13.9099)","1224342864"
"Bangkok",23.928552220637297,86,"Bang Kaeo","Ban Bang Muang","http://www.wikidata.org/entity/Q13025240","Point(100.3859 13.8273)","1224342864"
